===== 工作表: Records =====
交易品种	开仓方向	平仓时间	建仓价	平仓价格	平仓量	平仓交易量	净值($)	账户余额 $
欧元美元	卖出	08/06/2022 23:10:57.623	1.07316	1.07392	0.01	1000	-0.82	99.18
欧元美元	卖出	08/06/2022 23:18:00.094	1.07368	1.07406	0.01	1000	-0.44	98.74
US30	买入	08/06/2022 23:20:13.816	33132.5	33117.5	1	1	-15	175.74
US30	买入	08/06/2022 23:24:17.943	33132	33113	1	1	-19	156.74
黄金美元	买入	09/06/2022 00:06:32.512	1858.11	1856.98	0.01	1	-1.25	155.49
黄金美元	买入	09/06/2022 00:06:32.513	1858.81	1856.98	0.1	10	-19.42	136.07
黄金美元	买入	09/06/2022 00:06:32.526	1858.91	1856.98	0.1	10	-20.42	115.65
黄金美元	买入	09/06/2022 00:06:32.539	1858.95	1856.98	0.1	10	-20.82	94.83
黄金美元	买入	09/06/2022 00:43:22.420	1856.67	1856.02	0.2	20	-15.22	79.61
黄金美元	买入	09/06/2022 00:52:53.777	1855.28	1854.8	0.2	20	-11.82	67.79
黄金美元	买入	09/06/2022 01:02:14.111	1855.87	1855.02	0.03	3	-2.89	64.9
黄金美元	买入	09/06/2022 01:02:16.757	1855.6	1854.79	0.05	5	-4.61	60.29
黄金美元	买入	09/06/2022 01:02:16.765	1855.23	1854.79	0.1	10	-5.52	54.77
黄金美元	买入	09/06/2022 01:08:38.571	1855.03	1854.52	0.1	10	-6.22	48.55
黄金美元	买入	09/06/2022 01:37:59.888	1853.89	1853.32	0.05	5	-3.41	45.14
黄金美元	买入	09/06/2022 01:38:21.530	1853.74	1853.28	0.05	5	-2.86	42.28
黄金美元	买入	09/06/2022 01:38:39.435	1853.83	1853.19	0.02	2	-1.5	40.78
黄金美元	买入	09/06/2022 02:32:06.595	1855.13	1853.87	0.01	1	-1.38	39.4
黄金美元	买入	09/06/2022 02:50:00.638	1854.21	1853.15	0.02	2	-2.34	37.06
黄金美元	买入	09/06/2022 02:50:00.648	1854.68	1853.15	0.02	2	-3.28	33.78
黄金美元	买入	09/06/2022 02:50:00.651	1854.2	1853.15	0.02	2	-2.32	31.46
黄金美元	买入	09/06/2022 02:50:00.659	1854.15	1853.12	0.02	2	-2.28	29.18
黄金美元	买入	09/06/2022 02:50:00.659	1854.13	1853.12	0.02	2	-2.24	26.94
黄金美元	买入	09/06/2022 02:50:00.672	1854.15	1853.12	0.02	2	-2.28	24.66
黄金美元	买入	09/06/2022 03:01:24.945	1853.5	1853.3	0.01	1	-0.32	24.34
黄金美元	买入	09/06/2022 03:05:00.784	1853.88	1853.38	0.01	1	-0.62	23.72
黄金美元	买入	09/06/2022 03:10:02.763	1853.48	1852.96	0.01	1	-0.64	23.08
黄金美元	买入	09/06/2022 03:10:02.772	1853.45	1852.96	0.01	1	-0.61	22.47
黄金美元	买入	09/06/2022 03:10:02.775	1853.5	1852.96	0.01	1	-0.66	21.81
黄金美元	买入	09/06/2022 03:10:02.776	1853.5	1852.96	0.01	1	-0.66	21.15
黄金美元	买入	09/06/2022 03:10:02.787	1853.48	1852.96	0.01	1	-0.64	20.51
黄金美元	买入	09/06/2022 03:41:39.813	1853.63	1852.98	0.01	1	-0.77	19.74
黄金美元	买入	09/06/2022 03:41:39.834	1853.63	1852.98	0.01	1	-0.77	18.97
黄金美元	买入	09/06/2022 03:41:39.836	1853.63	1852.98	0.01	1	-0.77	18.2
黄金美元	买入	09/06/2022 03:41:39.849	1853.63	1852.88	0.01	1	-0.87	17.33
黄金美元	买入	09/06/2022 03:41:39.852	1853.63	1852.88	0.01	1	-0.87	16.46
黄金美元	买入	10/06/2022 22:50:21.241	1856.12	1854.81	0.02	2	-2.84	13.62
黄金美元	买入	11/06/2022 00:36:16.306	1875.8	1873.11	0.01	1	-2.81	10.81
黄金美元	买入	11/06/2022 00:43:54.354	1875.8	1872.8	0.01	1	-3.12	7.69
黄金美元	买入	11/06/2022 00:55:53.807	1875.57	1869.73	0.01	1	-5.96	1.73
XTIUSD	卖出	23/06/2022 10:00:04.395	104.91	104.61	0.5	50	15	205.73
XTIUSD	卖出	23/06/2022 10:02:49.357	105.02	104.43	0.5	50	29.5	235.23
XTIUSD	卖出	23/06/2022 10:14:47.403	104.3	104.23	0.5	50	3.5	238.73
XTIUSD	卖出	23/06/2022 11:20:29.566	105.07	105.01	0.5	50	3	217.73
XTIUSD	卖出	23/06/2022 11:50:22.367	105.13	105.02	0.5	50	5.5	223.23
XTIUSD	买入	23/06/2022 11:58:13.472	105.06	105.04	0.5	50	-1	222.23
XTIUSD	卖出	23/06/2022 12:04:07.354	105.03	105.12	0.5	50	-4.5	217.73
XTIUSD	卖出	23/06/2022 12:28:13.727	104.74	104.96	0.5	50	-11	206.73
XTIUSD	买入	23/06/2022 13:29:05.979	104.96	106.03	0.5	50	53.5	260.23
黄金美元	买入	23/06/2022 15:35:07.637	1835.87	1834.71	0.01	1	-1.28	258.95
黄金美元	买入	23/06/2022 15:47:23.427	1836.16	1836.98	0.01	1	0.7	259.65
黄金美元	买入	23/06/2022 15:47:35.420	1836.46	1837.19	0.01	1	0.61	260.26
黄金美元	买入	23/06/2022 15:50:21.429	1836.69	1837.23	0.1	10	4.3	264.56
黄金美元	买入	23/06/2022 15:50:28.802	1836.95	1837.52	0.1	10	4.6	269.16
黄金美元	买入	23/06/2022 15:54:38.984	1837.3	1837.83	0.1	10	4.2	273.36
黄金美元	买入	23/06/2022 15:56:20.486	1836.92	1837.65	0.01	1	0.61	273.97
黄金美元	买入	23/06/2022 16:08:57.172	1837.02	1837.32	0.1	10	1.9	275.87
黄金美元	买入	23/06/2022 16:08:59.096	1836.89	1837.32	0.1	10	3.2	279.07
黄金美元	买入	23/06/2022 16:12:03.941	1835.63	1835.65	0.01	1	-0.1	278.97
XTIUSD	买入	23/06/2022 16:17:15.800	106.09	106.25	0.5	50	8	286.97
黄金美元	买入	23/06/2022 16:19:06.979	1836.7	1837.03	0.1	10	2.2	289.17
黄金美元	买入	23/06/2022 16:19:13.886	1836.89	1836.97	0.1	10	-0.3	288.87
XTIUSD	买入	23/06/2022 16:20:21.093	106.09	106.08	0.5	50	-0.5	288.37
XTIUSD	买入	23/06/2022 16:27:40.151	106.17	105.69	0.5	50	-24	264.37
黄金美元	买入	23/06/2022 16:36:16.719	1835.89	1833.47	0.1	10	-25.3	239.07
XTIUSD	卖出	23/06/2022 16:42:04.379	105.78	105.62	0.5	50	8	247.07
XTIUSD	卖出	23/06/2022 16:42:52.400	105.65	105.69	0.5	50	-2	245.07
XTIUSD	卖出	23/06/2022 16:44:10.126	105.69	105.56	0.5	50	6.5	251.57
XTIUSD	卖出	23/06/2022 16:46:23.281	105.69	105.6	0.5	50	4.5	256.07
XTIUSD	卖出	23/06/2022 16:46:40.146	105.57	105.45	0.5	50	6	262.07
XTIUSD	卖出	23/06/2022 16:52:22.546	105.28	105.28	0.5	50	0	262.07
US30	买入	23/06/2022 16:54:32.888	30377.6	30368.1	1	1	-9.5	252.57
US30	卖出	23/06/2022 16:57:15.499	30366.6	30387.6	1	1	-21	231.57
US30	买入	23/06/2022 17:14:30.092	30383.6	30457.1	1	1	73.5	305.07
US30	买入	23/06/2022 17:28:20.769	30436.6	30440.6	1	1	4	309.07
US30	买入	23/06/2022 17:39:02.578	30436.6	30438.6	1	1	2	311.07
US30	卖出	23/06/2022 18:14:11.007	30529.1	30527.6	1	1	1.5	312.57
US30	卖出	23/06/2022 19:56:43.703	30659.1	30654.1	1	1	5	317.57
US30	买入	23/06/2022 20:02:51.924	30633.6	30636.1	1	1	2.5	320.07
US30	卖出	23/06/2022 20:04:30.117	30630.1	30627.1	1	1	3	323.07
XTIUSD	卖出	23/06/2022 20:11:16.364	107.93	107.88	0.5	50	2.5	325.57
US30	买入	23/06/2022 20:16:53.823	30607.6	30609.6	1	1	2	327.57
US30	买入	23/06/2022 20:20:09.254	30611.6	30612.1	1	1	0.5	328.07
黄金美元	买入	23/06/2022 20:28:26.446	1831.65	1830.56	0.01	1	-1.2	326.87
US30	卖出	23/06/2022 20:30:01.964	30581.6	30578.6	1	1	3	329.87
黄金美元	卖出	23/06/2022 20:30:37.931	1830.56	1831.72	0.01	1	-1.27	328.6
US30	买入	23/06/2022 20:41:51.117	30550.1	30556.1	1	1	6	334.6
黄金美元	买入	23/06/2022 20:41:58.453	1831.72	1831.65	0.01	1	-0.17	334.43
黄金美元	买入	23/06/2022 20:45:23.823	1831.95	1832.32	0.01	1	0.27	334.7
US30	买入	23/06/2022 20:52:07.235	30544.1	30533.1	1	1	-11	323.7
US30	买入	23/06/2022 20:53:50.550	30545.1	30530.1	1	1	-15	308.7
US30	买入	23/06/2022 20:55:06.760	30528.6	30526.1	1	1	-2.5	306.2
US30	卖出	23/06/2022 20:56:08.728	30536.6	30548.1	1	1	-11.5	294.7
US30	买入	23/06/2022 20:58:31.492	30554.1	30546.6	1	1	-7.5	287.2
US30	买入	23/06/2022 21:02:19.727	30551.6	30540.6	1	1	-11	276.2
黄金美元	买入	23/06/2022 21:10:35.803	1835.2	1836.36	0.1	10	10.5	286.7
黄金美元	买入	23/06/2022 21:12:30.145	1833.24	1835.54	0.01	1	2.19	288.89
黄金美元	买入	23/06/2022 21:18:31.542	1835.27	1835.82	0.1	10	4.4	293.29
US30	买入	23/06/2022 21:28:20.008	30567.6	30568.1	1	1	0.5	293.79
US30	买入	23/06/2022 21:29:26.997	30574.6	30575.6	1	1	1	294.79
US30	买入	23/06/2022 21:30:35.095	30582.1	30563.6	1	1	-18.5	276.29
US30	买入	23/06/2022 21:32:11.360	30584.1	30584.1	1	1	0	276.29
US30	买入	23/06/2022 21:35:32.369	30571.6	30571.6	1	1	0	276.29
US30	买入	23/06/2022 21:39:43.672	30577.6	30647.6	1	1	70	346.29
US30	卖出	23/06/2022 21:43:07.313	30680.6	30667.6	1	1	13	359.29
黄金美元	买入	23/06/2022 21:46:02.032	1840.22	1840.77	0.1	10	4.4	363.69
US30	买入	23/06/2022 21:48:39.121	30671.1	30674.6	1	1	3.5	367.19
US30	买入	23/06/2022 21:48:57.851	30661.6	30635.6	1	1	-26	341.19
US30	买入	23/06/2022 21:52:10.757	30637.6	30584.6	1	1	-53	288.19
US30	卖出	23/06/2022 21:53:39.633	30585.1	30570.6	1	1	14.5	302.69
US30	卖出	23/06/2022 21:54:26.637	30591.6	30586.6	1	1	5	307.69
US30	卖出	23/06/2022 21:58:34.321	30596.6	30657.1	1	1	-60.5	247.19
US30	卖出	23/06/2022 22:00:43.565	30661.6	30699.6	1	1	-38	209.19
US30	卖出	23/06/2022 22:09:02.333	30690.1	30567.6	1	1	122.5	331.69
US30	买入	23/06/2022 22:10:50.253	30551.6	30570.6	1	1	19	350.69
US30	卖出	23/06/2022 22:40:09.985	30523.6	30659.6	1	1	-136	214.69
US30	买入	23/06/2022 23:05:41.223	30626.6	30606.6	1	1	-20	194.69
US30	买入	23/06/2022 23:08:22.553	30616.6	30604.6	1	1	-12	182.69
US30	买入	23/06/2022 23:18:50.102	30620.6	30625.6	1	1	5	187.69
US30	买入	23/06/2022 23:21:03.940	30638.6	30606.6	1	1	-32	155.69
US30	买入	23/06/2022 23:26:14.263	30571.6	30558.6	1	1	-13	142.69
US30	买入	23/06/2022 23:30:54.624	30572.6	30538.6	1	1	-34	158.69
US30	卖出	23/06/2022 23:44:27.961	30510.6	30495.6	1	1	15	173.69
US30	卖出	23/06/2022 23:47:19.069	30465.6	30480.1	1	1	-14.5	159.19
XTIUSD	买入	24/06/2022 00:02:30.114	107.29	106.68	0.5	50	-30.5	128.69
XTIUSD	买入	24/06/2022 00:02:31.852	107.17	106.65	0.5	50	-26	102.69
黄金美元	买入	24/06/2022 00:15:27.564	1834.34	1832.23	0.1	10	-22.2	80.49
黄金美元	买入	24/06/2022 00:15:29.824	1834.32	1832.36	0.1	10	-20.7	59.79
黄金美元	买入	24/06/2022 00:25:33.903	1833.07	1831.98	0.1	10	-12	47.79
黄金美元	买入	24/06/2022 00:25:45.800	1832.97	1831.89	0.05	5	-5.94	41.85
黄金美元	卖出	24/06/2022 00:41:13.094	1830.61	1830.26	0.01	1	0.25	42.1
黄金美元	卖出	24/06/2022 00:42:11.959	1829.84	1830.29	0.01	1	-0.55	41.55
黄金美元	卖出	24/06/2022 08:32:45.297	1830.95	1823.26	0.01	1	7.6	49.15
黄金美元	卖出	24/06/2022 09:49:42.275	1830.66	1825.13	0.01	1	5.44	54.59
黄金美元	卖出	24/06/2022 15:50:28.301	1830.36	1828.5	0.01	1	1.77	56.36
黄金美元	卖出	24/06/2022 15:50:28.308	1822.84	1828.5	0.01	1	-5.76	50.6
黄金美元	卖出	27/06/2022 09:15:15.816	1830.18	1832.1	0.01	1	-2.02	48.58
黄金美元	买入	27/06/2022 11:03:52.746	1835.11	1834.99	0.01	1	-0.24	48.34
黄金美元	买入	27/06/2022 11:47:04.295	1835.56	1834.92	0.05	5	-3.76	44.58
黄金美元	卖出	27/06/2022 12:30:24.404	1834.68	1834.72	0.05	5	-0.76	43.82
黄金美元	买入	27/06/2022 12:30:36.725	1835.59	1834.62	0.05	5	-5.41	38.41
黄金美元	卖出	27/06/2022 12:57:41.460	1834.79	1835.62	0.05	5	-4.71	33.7
黄金美元	买入	27/06/2022 13:37:44.232	1835.58	1834.61	0.05	5	-5.41	28.29
黄金美元	买入	27/06/2022 19:16:49.598	1836.53	1835.97	0.01	1	-0.68	27.61
黄金美元	买入	27/06/2022 19:17:09.814	1836.53	1835.58	0.01	1	-1.07	26.54
黄金美元	买入	27/06/2022 19:18:20.819	1839.45	1835.51	0.01	1	-4.06	22.48
黄金美元	买入	27/06/2022 19:28:42.710	1836.53	1835.02	0.01	1	-1.63	20.85
黄金美元	买入	27/06/2022 19:54:42.792	1839.45	1834.61	0.01	1	-4.96	15.89
黄金美元	买入	27/06/2022 19:56:19.966	1836.53	1834.05	0.01	1	-2.59	13.3
黄金美元	买入	27/06/2022 20:01:15.243	1839.45	1833.16	0.01	1	-6.39	6.91
黄金美元	买入	27/06/2022 20:08:47.407	1836.53	1831.29	0.01	1	-5.34	1.57
黄金美元	买入	01/12/2022 18:56:35.403	1778.51	1777.45	0.01	1	-1.16	1.89
黄金美元	买入	01/12/2022 23:01:45.379	1785.33	1802.53	0.01	1	17.1	18.99
黄金美元	买入	02/12/2022 10:16:36.632	1777.16	1797.38	0.01	1	19.92	38.91
黄金美元	买入	02/12/2022 12:00:43.123	1798.35	1798.14	0.01	1	-0.31	38.6
黄金美元	买入	02/12/2022 12:03:24.829	1798.45	1798.12	0.01	1	-0.43	38.17
黄金美元	买入	02/12/2022 12:27:30.436	1797.1	1796.79	0.01	1	-0.41	37.76
黄金美元	买入	02/12/2022 12:30:24.010	1797.07	1796.74	0.01	1	-0.43	37.33
黄金美元	买入	02/12/2022 12:32:29.100	1796.81	1796.5	0.01	1	-0.41	36.92
黄金美元	买入	02/12/2022 12:38:31.145	1797.19	1796.89	0.01	1	-0.4	36.52
黄金美元	买入	02/12/2022 12:39:22.459	1797.23	1796.8	0.01	1	-0.53	35.99
黄金美元	买入	02/12/2022 13:26:05.435	1798.05	1797.24	0.01	1	-0.91	35.08
黄金美元	买入	02/12/2022 13:26:10.127	1796.99	1797.33	0.01	1	0.24	35.32
黄金美元	买入	02/12/2022 16:30:33.365	1800.81	1800.38	0.01	1	-0.53	34.79
黄金美元	买入	02/12/2022 16:30:33.368	1800.75	1800.38	0.01	1	-0.47	34.32
黄金美元	买入	02/12/2022 17:36:43.964	1801.29	1802.28	0.01	1	0.89	35.21
黄金美元	买入	02/12/2022 17:50:14.835	1800.84	1801.22	0.01	1	0.28	35.49
黄金美元	买入	02/12/2022 17:50:41.071	1801.46	1800.95	0.01	1	-0.61	34.88
黄金美元	买入	02/12/2022 17:50:41.912	1799.09	1800.87	0.01	1	1.68	36.56
黄金美元	买入	02/12/2022 20:53:54.491	1798.78	1797.97	0.01	1	-0.91	35.65
黄金美元	买入	02/12/2022 20:59:04.588	1798.65	1799.4	0.05	5	3.21	38.86
黄金美元	买入	02/12/2022 21:00:06.536	1798.45	1800.08	0.02	2	3.04	41.9
黄金美元	买入	02/12/2022 21:00:36.998	1798.9	1800.32	0.01	1	1.32	43.22
黄金美元	买入	02/12/2022 21:25:11.800	1798.71	1798.69	0.1	10	-1.28	41.94
黄金美元	买入	02/12/2022 23:04:48.594	1785.87	1784.87	0.01	1	-1.1	40.84
黄金美元	买入	02/12/2022 23:17:19.514	1787	1785.03	0.01	1	-2.07	38.77
黄金美元	买入	05/12/2022 07:03:28.049	1796.43	1795.38	0.01	1	-1.35	37.42
黄金美元	买入	05/12/2022 18:22:42.593	1808.49	1794.75	0.01	1	-13.84	23.58
黄金美元	买入	05/12/2022 20:13:52.606	1795.02	1795.55	0.01	1	0.43	24.01
黄金美元	买入	05/12/2022 20:28:04.818	1795.29	1795.6	0.01	1	0.21	24.22
黄金美元	买入	05/12/2022 20:32:52.251	1795.55	1794.1	0.01	1	-1.55	22.67
黄金美元	买入	05/12/2022 20:32:52.849	1795.46	1794.13	0.01	1	-1.43	21.24
黄金美元	卖出	05/12/2022 20:45:11.483	1794.26	1795.27	0.1	10	-11.18	10.06
黄金美元	卖出	05/12/2022 20:45:11.484	1794.24	1795.27	0.01	1	-1.13	8.93
黄金美元	买入	05/12/2022 20:54:01.187	1795.98	1796.52	0.01	1	0.44	9.37
黄金美元	买入	05/12/2022 20:54:06.338	1795.98	1796.57	0.01	1	0.49	9.86
黄金美元	买入	05/12/2022 20:56:05.381	1795.94	1796.98	0.01	1	0.94	10.8
黄金美元	买入	05/12/2022 20:58:01.871	1795.87	1797.3	0.01	1	1.33	12.13
黄金美元	买入	05/12/2022 21:01:54.065	1797.96	1796.54	0.01	1	-1.52	10.61
黄金美元	买入	05/12/2022 21:04:31.405	1797.65	1797	0.01	1	-0.75	9.86
黄金美元	卖出	05/12/2022 21:09:34.461	1796.98	1797.58	0.01	1	-0.7	9.16
黄金美元	买入	05/12/2022 21:11:00.644	1797.63	1796.18	0.01	1	-1.55	7.61
黄金美元	买入	05/12/2022 21:11:02.373	1797.61	1795.96	0.01	1	-1.75	5.86
黄金美元	买入	05/12/2022 21:11:18.250	1797.54	1795.93	0.01	1	-1.71	4.15
黄金美元	买入	05/12/2022 21:11:20.437	1797.49	1795.83	0.01	1	-1.76	2.39
黄金美元	卖出	05/12/2022 21:20:21.865	1795.79	1797.31	0.01	1	-1.62	0.77
BTCUSD	买入	24/01/2023 12:07:03.767	23031.05	23077.71	0.01	0.01	0.47	324.29
BTCUSD	买入	24/01/2023 12:35:50.396	22999.55	23093.72	0.01	0.01	0.94	325.23
黄金美元	买入	24/01/2023 14:43:37.511	1933.17	1938.81	0.01	1	5.52	330.75
欧元美元	买入	24/01/2023 15:13:07.374	1.08884	1.08848	0.01	1000	-0.42	330.33
欧元美元	买入	24/01/2023 15:13:07.376	1.08901	1.08848	0.01	1000	-0.59	329.74
欧元美元	买入	24/01/2023 15:40:26.053	1.08864	1.08968	0.01	1000	0.98	330.72
欧元美元	买入	24/01/2023 15:50:14.132	1.08859	1.08874	0.01	1000	0.09	330.81
欧元美元	买入	24/01/2023 16:13:56.267	1.08938	1.0885	0.01	1000	-0.94	329.87
欧元美元	买入	24/01/2023 16:13:56.269	1.08938	1.0885	0.01	1000	-0.94	328.93
欧元美元	买入	24/01/2023 16:13:56.270	1.08944	1.0885	0.01	1000	-1	326.87
欧元美元	买入	24/01/2023 16:13:56.270	1.0895	1.0885	0.01	1000	-1.06	327.87
欧元美元	买入	24/01/2023 18:36:43.522	1.08894	1.08649	0.04	4000	-10.06	316.81
欧元美元	买入	24/01/2023 18:36:43.550	1.0872	1.08649	0.04	4000	-3.1	313.71
欧元美元	买入	24/01/2023 18:36:43.552	1.08714	1.08649	0.04	4000	-2.86	292.25
欧元美元	买入	24/01/2023 18:36:43.552	1.08714	1.08649	0.04	4000	-2.86	299.21
欧元美元	买入	24/01/2023 18:36:43.552	1.08788	1.08649	0.04	4000	-5.82	307.89
欧元美元	买入	24/01/2023 18:36:43.552	1.08788	1.08649	0.04	4000	-5.82	302.07
欧元美元	买入	24/01/2023 18:36:43.552	1.08745	1.08649	0.04	4000	-4.1	295.11
欧元美元	买入	24/01/2023 18:36:43.616	1.08563	1.08649	0.1	10000	7.94	300.19
欧元美元	买入	24/01/2023 18:36:43.616	1.08566	1.08649	0.1	10000	7.64	297.27
欧元美元	买入	24/01/2023 18:36:43.616	1.08661	1.08649	0.1	10000	-1.86	289.63
欧元美元	买入	24/01/2023 18:36:43.616	1.08705	1.08649	0.04	4000	-2.5	297.69
欧元美元	买入	24/01/2023 18:36:43.616	1.0872	1.08649	0.04	4000	-3.1	291.49
欧元美元	买入	24/01/2023 18:36:43.616	1.0872	1.08649	0.04	4000	-3.1	294.59
欧元美元	买入	24/01/2023 18:36:43.618	1.08585	1.08649	0.5	50000	28.74	326.01
欧元美元	买入	24/01/2023 18:36:43.618	1.08564	1.08649	0.1	10000	7.84	349.73
欧元美元	买入	24/01/2023 18:36:43.618	1.08563	1.08649	0.1	10000	7.94	341.89
欧元美元	买入	24/01/2023 18:36:43.618	1.08563	1.08649	0.1	10000	7.94	333.95
欧元美元	买入	24/01/2023 18:36:43.618	1.08716	1.08649	0.04	4000	-2.94	346.79
欧元美元	买入	24/01/2023 19:02:52.676	1.08638	1.08596	0.01	1000	-0.48	346.31
欧元美元	买入	24/01/2023 19:02:52.678	1.08646	1.08596	0.01	1000	-0.56	345.75
黄金美元	买入	24/01/2023 19:05:03.516	1937.05	1936.42	0.01	1	-0.75	345
欧元美元	买入	24/01/2023 19:58:51.064	1.08736	1.08676	0.01	1000	-0.66	344.34
欧元美元	买入	24/01/2023 19:58:51.065	1.08706	1.08676	0.01	1000	-0.36	343.98
欧元美元	买入	24/01/2023 19:58:52.235	1.08688	1.08672	0.01	1000	-0.22	343.76
欧元美元	买入	24/01/2023 19:58:52.238	1.08677	1.08672	0.01	1000	-0.11	343.65
欧元美元	买入	24/01/2023 20:10:44.852	1.08678	1.08646	0.01	1000	-0.38	343.27
黄金美元	买入	24/01/2023 21:02:26.676	1937.62	1936.31	0.01	1	-1.43	341.84
黄金美元	卖出	24/01/2023 21:19:55.303	1936.31	1935.83	0.01	1	0.36	342.2
黄金美元	卖出	24/01/2023 21:21:32.618	1935.39	1934.62	0.5	50	32.69	374.89
黄金美元	卖出	24/01/2023 21:33:45.971	1936.41	1935.8	0.5	50	24.69	399.58
黄金美元	卖出	24/01/2023 21:38:15.143	1936.41	1935.63	0.5	50	33.2	432.78
黄金美元	卖出	24/01/2023 21:41:00.743	1935.39	1934.51	0.5	50	38.2	470.98
黄金美元	买入	24/01/2023 21:47:02.197	1934.33	1933.14	0.01	1	-1.31	469.67
黄金美元	买入	24/01/2023 21:50:00.941	1934.17	1932.59	0.01	1	-1.7	467.97
黄金美元	买入	24/01/2023 21:50:00.987	1933.03	1932.59	0.02	2	-1.12	464.23
黄金美元	买入	24/01/2023 21:50:00.987	1933.13	1932.59	0.02	2	-1.32	465.35
黄金美元	买入	24/01/2023 21:50:00.987	1933.77	1932.59	0.01	1	-1.3	466.67
黄金美元	买入	24/01/2023 21:55:44.874	1930.93	1931.38	0.2	20	6.68	470.91
黄金美元	买入	24/01/2023 21:57:02.625	1930.95	1932.11	0.2	20	20.88	491.79
黄金美元	买入	24/01/2023 21:57:06.052	1931.38	1932.16	0.2	20	13.28	505.07
黄金美元	买入	24/01/2023 21:59:45.113	1932.93	1932.42	0.02	2	-1.26	503.81
黄金美元	买入	24/01/2023 21:59:45.114	1932.93	1932.42	0.02	2	-1.26	502.55
黄金美元	买入	24/01/2023 21:59:45.174	1933.44	1932.42	0.02	2	-2.28	500.27
黄金美元	买入	24/01/2023 21:59:45.181	1933	1932.38	0.02	2	-1.48	496.91
黄金美元	买入	24/01/2023 21:59:45.181	1933.2	1932.38	0.02	2	-1.88	498.39
黄金美元	买入	24/01/2023 21:59:45.183	1933.26	1932.38	0.02	2	-2	494.91
黄金美元	买入	24/01/2023 21:59:45.185	1932.86	1932.38	0.02	2	-1.2	492.33
黄金美元	买入	24/01/2023 21:59:45.185	1932.95	1932.38	0.02	2	-1.38	493.53
黄金美元	买入	24/01/2023 21:59:45.198	1932.82	1932.38	0.02	2	-1.12	490.05
黄金美元	买入	24/01/2023 21:59:45.198	1932.84	1932.38	0.02	2	-1.16	491.17
黄金美元	卖出	24/01/2023 22:01:26.608	1932.08	1930.97	0.2	20	19.88	509.93
黄金美元	卖出	24/01/2023 22:36:43.882	1930.54	1929.16	0.02	2	2.52	512.45
黄金美元	卖出	24/01/2023 22:36:47.265	1929.82	1929.11	0.01	1	0.59	513.04
黄金美元	卖出	24/01/2023 22:36:56.254	1929.36	1929.11	0.01	1	0.13	513.17
US30	卖出	24/01/2023 22:43:33.463	33468.8	33450.3	1	1	18.5	531.67
US30	卖出	24/01/2023 22:57:00.501	33502.3	33481.3	1	1	21	552.67
US30	卖出	24/01/2023 22:58:52.420	33445.3	33465.3	1	1	-20	532.67
黄金美元	买入	24/01/2023 23:00:29.468	1921.55	1921.98	0.01	1	0.31	532.98
黄金美元	买入	24/01/2023 23:01:57.166	1921.73	1922.05	0.01	1	0.2	533.18
黄金美元	买入	24/01/2023 23:03:40.413	1921.44	1921.88	0.01	1	0.32	533.5
黄金美元	买入	24/01/2023 23:06:57.899	1921.51	1919.93	0.01	1	-1.7	531.8
黄金美元	卖出	24/01/2023 23:36:20.710	1930.18	1929.55	1	100	51.42	583.22
黄金美元	卖出	24/01/2023 23:36:23.611	1929.95	1929.46	0.05	5	1.87	585.09
黄金美元	卖出	24/01/2023 23:36:33.874	1929.82	1928.94	0.05	5	3.82	588.91
黄金美元	卖出	24/01/2023 23:57:11.776	1932.86	1936.47	0.06	6	-22.36	566.55
黄金美元	卖出	24/01/2023 23:57:11.904	1932.86	1936.49	0.01	1	-3.75	562.8
黄金美元	卖出	24/01/2023 23:57:12.012	1932.86	1936.42	0.09	9	-33.09	529.71
黄金美元	卖出	24/01/2023 23:57:13.184	1932.86	1936.51	0.02	2	-7.54	522.17
黄金美元	卖出	24/01/2023 23:57:13.664	1932.86	1936.53	0.02	2	-7.58	514.59
黄金美元	卖出	24/01/2023 23:57:14.316	1932.86	1936.7	0.09	9	-35.6	478.99
黄金美元	卖出	24/01/2023 23:57:14.424	1932.86	1936.7	0.02	2	-7.92	471.07
黄金美元	卖出	24/01/2023 23:57:14.560	1932.86	1936.73	0.06	6	-23.92	447.15
黄金美元	卖出	25/01/2023 00:12:31.701	1932.86	1935.14	0.11	11	-26.36	420.79
黄金美元	卖出	25/01/2023 00:13:47.409	1932.86	1935.18	0.03	3	-7.31	413.48
黄金美元	卖出	25/01/2023 00:13:48.573	1933.64	1935.22	0.04	4	-6.79	406.69
黄金美元	卖出	25/01/2023 00:13:48.678	1932.86	1935.22	0.01	1	-2.48	404.21
黄金美元	卖出	25/01/2023 00:15:47.266	1932.86	1935.24	0.02	2	-5	399.21
黄金美元	卖出	25/01/2023 00:15:48.461	1933.64	1935.26	0.02	2	-3.48	395.73
黄金美元	卖出	25/01/2023 00:15:53.956	1932.86	1935.27	0.01	1	-2.53	393.2
黄金美元	卖出	25/01/2023 00:15:54.061	1932.86	1935.27	0.01	1	-2.53	390.67
黄金美元	卖出	25/01/2023 00:15:57.855	1933.64	1935.31	0.04	4	-7.15	383.52
黄金美元	卖出	25/01/2023 00:15:58.098	1932.86	1935.37	0.06	6	-15.76	367.76
黄金美元	卖出	25/01/2023 00:15:58.779	1933.64	1935.43	0.06	6	-11.44	356.32
黄金美元	卖出	25/01/2023 00:15:59.384	1932.86	1935.44	0.01	1	-2.7	353.62
